rsv$ query identifier$ p@5$ p@10$ recall$ f_measure$ precision interpolation
cosine$ 68$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 69$ None$ None$ 1.0$ 0.0410026007209136$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 70$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 71$ 0.2$ 0.2, 0.2$ 1.0$ 0.16147630495235676$ 0.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 72$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 73$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 74$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 75$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 76$ 1.0, 0.4$ 1.0, 0.4, 0.42857142857142855$ 1.0$ 0.27234035463190187$ 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 77$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 78$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 79$ 1.0$ 1.0$ 1.0$ 0.22961750513200768$ 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 80$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 81$ 1.0$ 1.0$ 1.0$ 0.2042798163815645$ 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 82$ 0.5$ 0.5$ 1.0$ 0.18060511427337597$ 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 83$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 84$ None$ None$ 1.0$ 0.07230225827724476$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 85$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 86$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 87$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 88$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 89$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 90$ None$ None$ 1.0$ 0.12635608949210908$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 91$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 92$ None$ 0.1111111111111111$ 0.9736842105263158$ 0.07580394084610786$ 0.1111111111111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 93$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 94$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 95$ 0.3333333333333333$ 0.3333333333333333, 0.2222222222222222$ 1.0$ 0.15688401945987776$ 0.3333333333333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 96$ 0.2$ 0.2$ 1.0$ 0.06385335728563171$ 0.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 97$ 1.0, 0.5$ 1.0, 0.5, 0.3$ 1.0$ 0.5195377127925738$ 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 98$ 1.0$ 1.0$ 1.0$ 0.20513251289143253$ 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 99$ None$ 0.125, 0.2222222222222222$ 1.0$ 0.18559020506768087$ 0.2222222222222222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 100$ None$ 0.125$ 1.0$ 0.03753551000481821$ 0.125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 101$ None$ None$ 1.0$ 0.03773584905660378$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 102$ 1.0, 1.0, 1.0, 1.0$ 1.0, 1.0, 1.0, 1.0, 0.625, 0.6666666666666666$ 1.0$ 0.5919570154962966$ 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 103$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 104$ None$ None$ 1.0$ 0.09047559696729661$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 105$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 106$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 107$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 108$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 109$ None$ None$ 1.0$ 0.14409868565927714$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 110$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 111$ 1.0, 0.5, 0.6$ 1.0, 0.5, 0.6$ 1.0$ 0.5343650642572144$ 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cosine$ 112$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 1$ None$ None$ 0.9130434782608695$ 0.06548756062303798$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 2$ None$ None$ 0.8846153846153846$ 0.05961126817106671$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 3$ 1.0, 1.0, 1.0, 1.0$ 1.0, 1.0, 1.0, 1.0, 0.5555555555555556$ 0.9545454545454546$ 0.4341004363160518$ 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 4$ None$ None$ 0.875$ 0.0885972864428842$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 5$ None$ None$ 0.9583333333333334$ 0.0789162650666849$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 6$ None$ None$ 1.0$ 0.05405405405405406$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 7$ None$ None$ 1.0$ 0.019609412963628614$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 8$ None$ None$ 1.0$ 0.025441793342026564$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 9$ 0.5$ 0.5, 0.2222222222222222$ 0.9117647058823529$ 0.1539240812124064$ 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 10$ 0.5, 0.5$ 0.5, 0.5, 0.375, 0.4444444444444444$ 1.0$ 0.25696477547694546$ 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 11$ 0.5, 0.6666666666666666$ 0.5, 0.6666666666666666, 0.42857142857142855$ 0.9763779527559056$ 0.37452206150403267$ 0.6666666666666666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 12$ 0.25, 0.4$ 0.25, 0.4$ 0.7692307692307693$ 0.12385084038918412$ 0.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 13$ 0.3333333333333333$ 0.3333333333333333$ 0.9340659340659341$ 0.27531757904605025$ 0.3333333333333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 14$ None$ None$ 0.6666666666666666$ 0.00631722085111167$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 15$ None$ 0.14285714285714285$ 0.9146341463414634$ 0.10662553841654636$ 0.14285714285714285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 16$ None$ None$ 1.0$ 0.09114324378791627$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 17$ None$ 0.14285714285714285$ 0.9230769230769231$ 0.04989621639834957$ 0.14285714285714285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 18$ 0.25$ 0.25$ 1.0$ 0.1118738646377957$ 0.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 19$ 0.2$ 0.2, 0.2222222222222222$ 0.8395061728395061$ 0.348452631620427$ 0.2222222222222222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 20$ 0.25$ 0.25, 0.3333333333333333, 0.375$ 0.6805555555555556$ 0.2078230765084218$ 0.375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 21$ None$ None$ 0.96$ 0.041525626268064456$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 22$ None$ None$ 0.9622641509433962$ 0.12271361475368485$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 23$ 0.3333333333333333$ 0.3333333333333333, 0.2$ 1.0$ 0.14744780397712529$ 0.3333333333333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 24$ None$ 0.16666666666666666, 0.25, 0.3$ 1.0$ 0.17224365741381334$ 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 25$ None$ 0.16666666666666666, 0.25$ 0.8484848484848485$ 0.24015090075230291$ 0.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 26$ 1.0, 1.0, 0.75, 0.8$ 1.0, 1.0, 0.75, 0.8, 0.8333333333333334, 0.8571428571428571, 0.875$ 0.9107142857142857$ 0.5194661474044306$ 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 27$ 1.0, 1.0, 0.75, 0.8$ 1.0, 1.0, 0.75, 0.8, 0.8333333333333334, 0.6$ 0.9826086956521739$ 0.4993620433814538$ 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 28$ None$ 0.1$ 0.95$ 0.14199709844530933$ 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 29$ 1.0, 0.5, 0.6$ 1.0, 0.5, 0.6, 0.6666666666666666, 0.5555555555555556, 0.6$ 0.9583333333333334$ 0.3519304796906422$ 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 30$ 1.0, 1.0, 1.0, 1.0, 1.0$ 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0$ 0.664179104477612$ 0.3828168389897052$ 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 31$ None$ 0.14285714285714285$ 0.9672131147540983$ 0.12491205065210532$ 0.14285714285714285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 32$ None$ 0.16666666666666666, 0.2857142857142857$ 0.905982905982906$ 0.20126829914181174$ 0.2857142857142857, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 33$ None$ None$ 1.0$ 0.07849061427162998$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 34$ 1.0, 0.6666666666666666$ 1.0, 0.6666666666666666, 0.5, 0.4$ 1.0$ 0.3421815004312294$ 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 35$ 0.5$ 0.5, 0.3333333333333333, 0.375, 0.4$ 0.8372093023255814$ 0.2285877371954369$ 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 36$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 37$ 0.5, 0.6666666666666666$ 0.5, 0.6666666666666666, 0.3$ 0.975$ 0.2264937553956444$ 0.6666666666666666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 38$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 39$ None$ None$ 1.0$ 0.04545428442354103$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 40$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 41$ None$ None$ 1.0$ 0.10257554888770423$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 42$ None$ 0.125, 0.2222222222222222$ 0.98$ 0.24299772098425873$ 0.2222222222222222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 43$ None$ None$ 1.0$ 0.024316074280207958$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 44$ 0.2$ 0.2, 0.25$ 0.9741935483870968$ 0.34716630011913646$ 0.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 45$ 0.3333333333333333$ 0.3333333333333333, 0.25$ 1.0$ 0.2388902512998767$ 0.3333333333333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 46$ 0.3333333333333333$ 0.3333333333333333, 0.3333333333333333$ 0.9913793103448276$ 0.24138779674201527$ 0.3333333333333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 47$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 48$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 49$ None$ None$ 0.9705882352941176$ 0.07583315137884011$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 50$ 1.0$ 1.0, 0.3333333333333333, 0.42857142857142855, 0.5, 0.5555555555555556, 0.6$ 0.9887640449438202$ 0.46515549216091323$ 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 51$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 52$ 1.0, 0.4$ 1.0, 0.4, 0.5, 0.5714285714285714, 0.5555555555555556, 0.6$ 1.0$ 0.4970034392297584$ 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 53$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 54$ 0.25$ 0.25$ 0.9803921568627451$ 0.16308191121509685$ 0.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 55$ 1.0, 1.0, 1.0, 1.0, 1.0$ 1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571$ 1.0$ 0.6019361826021705$ 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 56$ 0.2$ 0.2, 0.2222222222222222$ 1.0$ 0.1697273456401267$ 0.2222222222222222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 57$ 0.2$ 0.2$ 1.0$ 0.12001832116525$ 0.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 58$ 0.2$ 0.2, 0.2$ 1.0$ 0.28499460082478484$ 0.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 59$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 60$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 61$ None$ None$ 1.0$ 0.035369154165700745$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 62$ 0.5, 0.6666666666666666$ 0.5, 0.6666666666666666, 0.42857142857142855$ 1.0$ 0.2693494043993711$ 0.6666666666666666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 63$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 64$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 65$ 0.3333333333333333, 0.5$ 0.3333333333333333, 0.5, 0.3333333333333333$ 1.0$ 0.2818686133163575$ 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 66$ 1.0, 1.0, 1.0$ 1.0, 1.0, 1.0, 0.6666666666666666, 0.7142857142857143, 0.75$ 1.0$ 0.4932744205161755$ 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 67$ None$ 0.1$ 1.0$ 0.10144595242804778$ 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 68$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 69$ None$ None$ 1.0$ 0.05133517258510646$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 70$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 71$ 0.3333333333333333$ 0.3333333333333333, 0.25, 0.3$ 1.0$ 0.13453552267043248$ 0.3333333333333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 72$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 73$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 74$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 75$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 76$ 0.5, 0.6666666666666666$ 0.5, 0.6666666666666666, 0.5$ 1.0$ 0.2534313264872787$ 0.6666666666666666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 77$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 78$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 79$ 0.5$ 0.5, 0.3333333333333333, 0.3$ 1.0$ 0.24519205946430303$ 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 80$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 81$ 1.0$ 1.0$ 1.0$ 0.1967364367633506$ 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 82$ 0.2$ 0.2, 0.25$ 1.0$ 0.13659396442897914$ 0.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 83$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 84$ None$ None$ 1.0$ 0.0417495562572537$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 85$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 86$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 87$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 88$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 89$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 90$ None$ None$ 1.0$ 0.10936704770635744$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 91$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 92$ 0.3333333333333333$ 0.3333333333333333$ 0.9736842105263158$ 0.09450331473184623$ 0.3333333333333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 93$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 94$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 95$ 0.2$ 0.2$ 1.0$ 0.09566304489644789$ 0.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 96$ None$ 0.1111111111111111$ 1.0$ 0.04267816844099347$ 0.1111111111111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 97$ 0.25, 0.4$ 0.25, 0.4$ 1.0$ 0.23192994113718154$ 0.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 98$ 1.0, 0.4$ 1.0, 0.4, 0.42857142857142855, 0.5$ 1.0$ 0.2795896485670673$ 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 99$ 0.3333333333333333$ 0.3333333333333333, 0.3333333333333333, 0.3333333333333333$ 1.0$ 0.1930518116212773$ 0.3333333333333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 100$ None$ None$ 1.0$ 0.040802314394291384$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 101$ None$ None$ 1.0$ 0.04166666666666667$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 102$ 1.0, 0.6666666666666666$ 1.0, 0.6666666666666666, 0.5$ 1.0$ 0.3727445226149767$ 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 103$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 104$ None$ None$ 1.0$ 0.05473207869945624$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 105$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 106$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 107$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 108$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 109$ None$ None$ 1.0$ 0.1318948730254934$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 110$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 111$ 1.0, 0.5$ 1.0, 0.5, 0.5$ 1.0$ 0.5275069130965734$ 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
jaccard$ 112$ None$ None$ 0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0bm25$ 1$ None$ None$ 0.0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bm25$ 2$ None$ None$ 0.5769230769230769$ 0.025424503379359385$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bm25$ 3$ None$ None$ 0.0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bm25$ 4$ None$ None$ 0.5$ 0.10976744186046511$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bm25$ 5$ None$ None$ 0.08333333333333333$ 0.010321489001692045$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bm25$ 6$ None$ None$ 0.0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bm25$ 7$ None$ None$ 0.375$ 0.01283595362946732$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bm25$ 8$ None$ None$ 0.1111111111111111$ 0.0017515325910171403$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bm25$ 9$ None$ None$ 0.3235294117647059$ 0.027637970857511986$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bm25$ 10$ None$ None$ 0.07692307692307693$ 0.003159455799858147$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bm25$ 11$ 0.5$ 0.5, 0.2857142857142857, 0.3333333333333333, 0.4$ 0.6220472440944882$ 0.2617380551614586$ 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bm25$ 12$ None$ None$ 0.38461538461538464$ 0.025705440442835674$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bm25$ 13$ 0.5$ 0.5, 0.2222222222222222, 0.3$ 0.10989010989010989$ 0.039005862306940565$ 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bm25$ 14$ None$ None$ 0.0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bm25$ 15$ None$ None$ 0.012195121951219513$ 0.0006968641114982578$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bm25$ 16$ None$ None$ 0.0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bm25$ 17$ None$ None$ 0.19230769230769232$ 0.005092621367326597$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bm25$ 18$ 0.5, 0.4$ 0.5, 0.4, 0.42857142857142855$ 0.6363636363636364$ 0.286742159040598$ 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bm25$ 19$ 1.0, 1.0, 0.75$ 1.0, 1.0, 0.75, 0.6666666666666666, 0.625, 0.6$ 0.1728395061728395$ 0.1371431004723551$ 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bm25$ 20$ None$ 0.125$ 0.5208333333333334$ 0.09677150540694181$ 0.125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bm25$ 21$ None$ 0.1111111111111111$ 0.4$ 0.024931899498700748$ 0.1111111111111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bm25$ 22$ None$ 0.1111111111111111, 0.2$ 0.33962264150943394$ 0.1236414828264419$ 0.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bm25$ 23$ None$ None$ 0.2916666666666667$ 0.017502555095205877$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bm25$ 24$ None$ 0.1$ 0.23076923076923078$ 0.016180168548978024$ 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bm25$ 25$ None$ None$ 0.0$ 0$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bm25$ 26$ None$ None$ 0.10714285714285714$ 0.012131914166044352$ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bm25$ 27$ 0.5, 0.5, 0.6$ 0.5, 0.5, 0.6, 0.6666666666666666, 0.625, 0.6666666666666666, 0.7$ 0.7913043478260869$ 0.5526716480986591$ 0.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bm25$ 28$ None$ 0.16666666666666666, 0.2222222222222222$ 0.06666666666666667$ 0.022578996907355115$ 0.2222222222222222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bm25$ 29$ 0.5, 0.4$ 0.5, 0.4, 0.5$ 0.7916666666666666$ 0.3360523926854458$ 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bm25$ 30$ 1.0, 0.4$ 1.0, 0.4$ 0.014925373134328358$ 0.012291483757682176$ 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
